"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,66059,Active,573,75,1,1,2,26,0,0,1,164,843
New York,New York,66059,Inactive,61,16,0,0,0,4,0,0,0,21,102
New York,New York,66059,Total,634,91,1,1,2,30,0,0,1,185,945
New York,New York,66060,Active,602,78,1,3,1,31,0,0,0,186,902
New York,New York,66060,Inactive,69,16,0,0,0,10,0,0,0,31,126
New York,New York,66060,Total,671,94,1,3,1,41,0,0,0,217,"1,028"
New York,New York,66061,Active,645,112,2,4,0,32,0,0,0,172,967
New York,New York,66061,Inactive,42,18,0,0,0,2,0,0,0,28,90
New York,New York,66061,Total,687,130,2,4,0,34,0,0,0,200,"1,057"
New York,New York 66062,,Active,376,66,0,0,0,23,0,0,3,115,583
,,,,,,,,,,,,,,
Page 22 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,66062,Inactive,32,17,0,0,0,3,0,0,0,22,74
New York,New York,66062,Total,408,83,0,0,0,26,0,0,3,137,657
New York,New York,66063,Active,654,79,1,3,1,22,0,0,0,188,948
New York,New York,66063,Inactive,75,16,0,0,1,6,0,0,0,31,129
New York,New York,66063,Total,729,95,1,3,2,28,0,0,0,219,"1,077"
New York,New York,66064,Active,778,124,1,0,0,38,0,0,0,252,"1,193"
New York,New York,66064,Inactive,84,27,0,1,0,12,0,0,0,43,167
New York,New York,66064,Total,862,151,1,1,0,50,0,0,0,295,"1,360"
New York,New York,66065,Active,764,154,1,4,0,66,0,0,0,380,"1,369"
New York,New York,66065,Inactive,41,18,0,0,0,6,0,0,0,35,100
New York,New York,66065,Total,805,172,1,4,0,72,0,0,0,415,"1,469"
New York,New York,66066,Active,823,135,3,3,0,39,0,0,1,287,"1,291"
New York,New York,66066,Inactive,151,44,1,0,0,10,0,0,0,81,287
New York,New York,66066,Total,974,179,4,3,0,49,0,0,1,368,"1,578"
New York,New York,66067,Active,627,112,1,2,0,36,0,0,1,244,"1,023"
New York,New York,66067,Inactive,104,21,2,1,0,6,0,0,0,42,176
New York,New York,66067,Total,731,133,3,3,0,42,0,0,1,286,"1,199"
New York,New York,66068,Active,543,83,2,3,0,25,0,0,0,203,859
New York,New York,66068,Inactive,63,19,0,1,0,7,0,0,0,18,108
New York,New York,66068,Total,606,102,2,4,0,32,0,0,0,221,967
New York,New York 66069,,Active,580,97,0,4,1,37,0,0,3,184,906
,,,,,,,,,,,,,,
Page 23 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,66069,Inactive,101,22,0,1,0,9,0,0,0,32,165
New York,New York,66069,Total,681,119,0,5,1,46,0,0,3,216,"1,071"
New York,New York,66070,Active,110,38,0,1,0,6,0,0,0,56,211
New York,New York,66070,Inactive,20,13,0,0,0,5,0,0,0,17,55
New York,New York,66070,Total,130,51,0,1,0,11,0,0,0,73,266
New York,New York,66071,Active,587,93,0,2,1,30,0,0,0,202,915
New York,New York,66071,Inactive,96,19,0,1,0,5,0,0,0,35,156
New York,New York,66071,Total,683,112,0,3,1,35,0,0,0,237,"1,071"
New York,New York,66072,Active,557,95,2,3,1,32,0,0,1,188,879
New York,New York,66072,Inactive,90,22,0,1,0,7,0,0,0,41,161
New York,New York,66072,Total,647,117,2,4,1,39,0,0,1,229,"1,040"
New York,New York,66073,Active,577,103,1,4,0,36,0,0,0,225,946
New York,New York,66073,Inactive,63,20,0,2,0,9,0,0,0,34,128
New York,New York,66073,Total,640,123,1,6,0,45,0,0,0,259,"1,074"
New York,New York,66074,Active,523,84,0,1,0,38,0,0,1,157,804
New York,New York,66074,Inactive,78,22,0,1,0,8,0,0,0,36,145
New York,New York,66074,Total,601,106,0,2,0,46,0,0,1,193,949
New York,New York,66075,Active,651,105,2,2,2,29,0,0,1,232,"1,024"
New York,New York,66075,Inactive,119,40,0,1,0,8,0,0,0,57,225
New York,New York,66075,Total,770,145,2,3,2,37,0,0,1,289,"1,249"
New York,New York 66076,,Active,754,116,3,3,2,36,0,0,1,224,"1,139"
,,,,,,,,,,,,,,
Page 24 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,66076,Inactive,105,21,0,0,0,16,0,0,1,44,187
New York,New York,66076,Total,859,137,3,3,2,52,0,0,2,268,"1,326"
New York,New York,66077,Active,659,108,3,0,1,37,1,0,2,216,"1,027"
New York,New York,66077,Inactive,125,23,1,0,0,7,0,0,0,46,202
New York,New York,66077,Total,784,131,4,0,1,44,1,0,2,262,"1,229"
New York,New York,66078,Active,653,87,3,0,1,31,0,0,2,152,929
New York,New York,66078,Inactive,77,14,0,0,0,9,0,0,0,30,130
New York,New York,66078,Total,730,101,3,0,1,40,0,0,2,182,"1,059"
New York,New York,66079,Active,803,70,1,5,2,27,0,0,0,209,"1,117"
New York,New York,66079,Inactive,77,15,0,1,1,1,0,0,0,27,122
New York,New York,66079,Total,880,85,1,6,3,28,0,0,0,236,"1,239"
New York,New York,66080,Active,805,68,1,1,2,34,0,0,1,185,"1,097"
New York,New York,66080,Inactive,85,20,0,1,0,13,0,0,0,40,159
New York,New York,66080,Total,890,88,1,2,2,47,0,0,1,225,"1,256"
New York,New York,66081,Active,695,102,2,2,0,33,0,0,0,165,999
New York,New York,66081,Inactive,118,22,0,0,0,9,0,0,0,27,176
New York,New York,66081,Total,813,124,2,2,0,42,0,0,0,192,"1,175"
New York,New York,66082,Active,570,124,0,0,2,29,0,0,2,208,935
New York,New York,66082,Inactive,52,16,0,0,0,2,0,0,0,23,93
New York,New York,66082,Total,622,140,0,0,2,31,0,0,2,231,"1,028"
New York,New York 66083,,Active,525,86,1,2,0,26,0,0,0,161,801
,,,,,,,,,,,,,,
Page 25 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,66083,Inactive,84,18,0,0,0,8,0,0,0,46,156
New York,New York,66083,Total,609,104,1,2,0,34,0,0,0,207,957
New York,New York,66084,Active,764,110,3,1,1,38,0,0,1,186,"1,104"
New York,New York,66084,Inactive,92,15,0,0,0,6,0,0,0,37,150
New York,New York,66084,Total,856,125,3,1,1,44,0,0,1,223,"1,254"
New York,New York,66085,Active,707,107,0,3,0,60,0,0,2,213,"1,092"
New York,New York,66085,Inactive,108,23,0,1,0,6,0,0,0,45,183
New York,New York,66085,Total,815,130,0,4,0,66,0,0,2,258,"1,275"
New York,New York,66086,Active,655,97,0,0,1,30,0,0,1,240,"1,024"
New York,New York,66086,Inactive,96,18,0,0,0,6,0,0,0,33,153
New York,New York,66086,Total,751,115,0,0,1,36,0,0,1,273,"1,177"
New York,New York,66087,Active,676,93,1,1,2,34,0,0,0,185,992
New York,New York,66087,Inactive,67,19,0,1,0,6,0,0,0,19,112
New York,New York,66087,Total,743,112,1,2,2,40,0,0,0,204,"1,104"
New York,New York,66088,Active,530,69,2,4,0,25,0,0,1,170,801
New York,New York,66088,Inactive,45,11,1,0,0,4,0,0,0,22,83
New York,New York,66088,Total,575,80,3,4,0,29,0,0,1,192,884
New York,New York,66089,Active,509,65,1,2,1,18,0,0,1,163,760
New York,New York,66089,Inactive,63,17,0,0,0,5,0,0,0,24,109
New York,New York,66089,Total,572,82,1,2,1,23,0,0,1,187,869
New York,New York 66090,,Active,353,68,1,0,0,21,0,0,1,125,569
,,,,,,,,,,,,,,
Page 26 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,66090,Inactive,85,15,0,0,0,5,0,0,1,42,148
New York,New York,66090,Total,438,83,1,0,0,26,0,0,2,167,717
New York,New York,66091,Active,241,144,1,2,0,26,0,0,2,201,617
New York,New York,66091,Inactive,29,30,0,0,0,3,0,0,0,28,90
New York,New York,66091,Total,270,174,1,2,0,29,0,0,2,229,707
New York,New York,66092,Active,18,5,0,0,0,1,0,0,0,13,37
New York,New York,66092,Inactive,1,1,0,0,0,0,0,0,0,1,3
New York,New York,66092,Total,19,6,0,0,0,1,0,0,0,14,40
New York,New York,67001,Active,609,80,0,1,0,24,0,0,1,223,938
New York,New York,67001,Inactive,157,51,0,0,0,17,0,0,0,66,291
New York,New York,67001,Total,766,131,0,1,0,41,0,0,1,289,"1,229"
New York,New York,67002,Active,"1,051",141,2,4,5,47,0,0,2,334,"1,586"
New York,New York,67002,Inactive,93,16,0,0,0,8,0,0,0,44,161
New York,New York,67002,Total,"1,144",157,2,4,5,55,0,0,2,378,"1,747"
New York,New York,67003,Active,782,152,2,2,7,49,1,0,1,352,"1,348"
New York,New York,67003,Inactive,145,32,1,0,0,16,0,0,0,82,276
New York,New York,67003,Total,927,184,3,2,7,65,1,0,1,434,"1,624"
New York,New York,67004,Active,509,53,0,3,1,29,1,0,0,156,752
New York,New York,67004,Inactive,81,10,0,1,1,10,0,0,0,26,129
New York,New York,67004,Total,590,63,0,4,2,39,1,0,0,182,881
New York,New York 67005,,Active,769,56,2,2,0,39,0,0,0,180,"1,048"
,,,,,,,,,,,,,,
Page 27 of 162,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,,
"Voters Registered as of November 1, 2016",,,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
New York,New York,67005,Inactive,85,12,0,0,0,4,0,0,0,31,132
New York,New York,67005,Total,854,68,2,2,0,43,0,0,0,211,"1,180"
New York,New York,67006,Active,823,107,3,2,1,38,0,0,0,310,"1,284"
New York,New York,67006,Inactive,105,31,1,1,1,10,0,0,1,43,193
New York,New York,67006,Total,928,138,4,3,2,48,0,0,1,353,"1,477"
New York,New York,67007,Active,414,40,5,2,2,15,1,0,1,85,565
New York,New York,67007,Inactive,58,5,1,0,1,5,0,0,0,10,80
New York,New York,67007,Total,472,45,6,2,3,20,1,0,1,95,645
New York,New York,67008,Active,558,91,1,0,1,27,2,0,2,190,872
New York,New York,67008,Inactive,111,18,0,0,1,4,0,0,1,49,184
New York,New York,67008,Total,669,109,1,0,2,31,2,0,3,239,"1,056"
New York,New York,67009,Active,485,116,2,1,0,27,0,0,1,188,820
New York,New York,67009,Inactive,95,44,0,0,0,14,0,0,0,43,196
New York,New York,67009,Total,580,160,2,1,0,41,0,0,1,231,"1,016"
New York,New York,67010,Active,717,113,1,2,1,32,1,0,2,243,"1,112"
New York,New York,67010,Inactive,98,39,0,0,0,8,0,0,1,50,196
New York,New York,67010,Total,815,152,1,2,1,40,1,0,3,293,"1,308"
New York,New York,67011,Active,268,67,2,0,0,20,0,0,0,139,496
New York,New York,67011,Inactive,50,13,0,1,0,3,0,0,0,30,97
New York,New York,67011,Total,318,80,2,1,0,23,0,0,0,169,593
New York,New York 67012,,Active,225,82,0,0,0,13,1,0,0,116,437
,,,,,,,,,,,,,,
Page 28 of 162,,,,,,,,,,,,,,
