"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,87066,Inactive,64,8,0,2,1,0,0,14,89
Bronx,Bronx,87066,Total,546,38,4,4,10,0,0,110,712
Bronx,Bronx,87067,Active,419,33,0,1,17,0,0,76,546
Bronx,Bronx,87067,Inactive,76,8,0,0,4,0,0,13,101
Bronx,Bronx,87067,Total,495,41,0,1,21,0,0,89,647
Bronx,Bronx,87068,Active,786,49,4,7,21,1,0,163,"1,031"
Bronx,Bronx,87068,Inactive,164,13,2,2,4,1,0,48,234
Bronx,Bronx,87068,Total,950,62,6,9,25,2,0,211,"1,265"
Bronx,Bronx,87069,Active,625,49,6,4,15,1,1,117,818
Bronx,Bronx,87069,Inactive,75,9,3,1,3,0,0,29,120
Bronx,Bronx,87069,Total,700,58,9,5,18,1,1,146,938
Bronx,Bronx,87070,Active,913,41,6,3,9,0,1,154,"1,127"
Bronx,Bronx,87070,Inactive,64,2,0,1,5,0,0,15,87
Bronx,Bronx,87070,Total,977,43,6,4,14,0,1,169,"1,214"
Bronx,Bronx,87071,Active,499,21,2,0,12,0,0,78,612
Bronx,Bronx,87071,Inactive,32,3,0,0,0,0,0,12,47
Bronx,Bronx,87071,Total,531,24,2,0,12,0,0,90,659
Bronx,Bronx,87072,Active,426,51,2,3,15,2,0,101,600
Bronx,Bronx,87072,Inactive,59,5,0,0,4,0,0,14,82
Bronx,Bronx,87072,Total,485,56,2,3,19,2,0,115,682
Bronx,Bronx 87073,,Active,209,13,0,0,3,0,0,13,238
,,,,,,,,,,,,
Page 124 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,87073,Inactive,1,0,0,0,0,0,0,0,1
Bronx,Bronx,87073,Total,210,13,0,0,3,0,0,13,239
Bronx,Bronx,87074,Active,587,64,5,1,25,0,0,145,827
Bronx,Bronx,87074,Inactive,75,5,0,2,0,0,1,9,92
Bronx,Bronx,87074,Total,662,69,5,3,25,0,1,154,919
Bronx,Bronx,87075,Active,566,63,1,2,14,0,0,89,735
Bronx,Bronx,87075,Inactive,51,11,0,0,1,0,0,12,75
Bronx,Bronx,87075,Total,617,74,1,2,15,0,0,101,810
Bronx,Bronx,87076,Active,591,68,2,5,10,1,0,122,799
Bronx,Bronx,87076,Inactive,45,4,0,0,2,0,0,20,71
Bronx,Bronx,87076,Total,636,72,2,5,12,1,0,142,870
Bronx,Bronx,87077,Active,689,52,4,4,12,1,1,119,882
Bronx,Bronx,87077,Inactive,66,10,0,1,1,0,0,11,89
Bronx,Bronx,87077,Total,755,62,4,5,13,1,1,130,971
Bronx,Bronx,87078,Active,828,66,6,3,19,0,0,126,"1,048"
Bronx,Bronx,87078,Inactive,67,6,0,0,1,0,0,8,82
Bronx,Bronx,87078,Total,895,72,6,3,20,0,0,134,"1,130"
Bronx,Bronx,87079,Active,177,10,2,2,4,0,0,38,233
Bronx,Bronx,87079,Inactive,31,1,0,1,1,0,0,3,37
Bronx,Bronx,87079,Total,208,11,2,3,5,0,0,41,270
Bronx,Bronx 87080,,Active,539,29,4,4,11,0,0,81,668
,,,,,,,,,,,,
Page 125 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL
Bronx,Bronx,87080,Inactive,42,1,0,0,0,0,0,9,52
Bronx,Bronx,87080,Total,581,30,4,4,11,0,0,90,720
Bronx,Bronx,87081,Active,503,36,2,2,10,0,0,69,622
Bronx,Bronx,87081,Inactive,44,4,0,0,0,0,0,17,65
Bronx,Bronx,87081,Total,547,40,2,2,10,0,0,86,687
Bronx,Bronx,87082,Active,462,26,1,3,9,0,0,80,581
Bronx,Bronx,87082,Inactive,50,3,1,0,0,0,0,10,64
Bronx,Bronx,87082,Total,512,29,2,3,9,0,0,90,645
Bronx,Bronx,87083,Active,92,14,0,1,1,0,0,7,115
Bronx,Bronx,87083,Total,92,14,0,1,1,0,0,7,115
Bronx,Bronx,87084,Active,685,22,2,2,11,0,0,106,828
Bronx,Bronx,87084,Inactive,113,6,0,1,0,0,0,6,126
Bronx,Bronx,87084,Total,798,28,2,3,11,0,0,112,954
Bronx,Bronx,87085,Active,810,29,1,5,19,0,0,110,974
Bronx,Bronx,87085,Inactive,190,10,2,1,2,0,0,25,230
Bronx,Bronx,87085,Total,"1,000",39,3,6,21,0,0,135,"1,204"
Bronx,Bronx,87086,Active,326,14,1,2,9,1,0,56,409
Bronx,Bronx,87086,Inactive,35,1,0,1,2,0,0,9,48
Bronx,Bronx,87086,Total,361,15,1,3,11,1,0,65,457
Bronx,Bronx,87087,Active,747,26,1,3,17,0,0,58,852
Bronx,Bronx,87087,Inactive,42,3,0,0,2,0,0,2,49
,,,,,,,,,,,,
Page 126 of 127,,,,,,,,,,,,
,,,,,,,,,,,,
"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,
"Voters Registered as of November 1, 2014",,,,,,,,,,,,
Bronx  County,,,,,,,,,,,,
,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,WOR,IND,GRE,OTH,BLANK,TOTAL,
Bronx,Bronx 87087,Total,789,29,1,3,19,0,0,60,901,
Bronx,Bronx 87088,Active,928,54,2,5,20,0,0,135,"1,144",
Bronx,Bronx 87088,Inactive,73,5,0,1,3,0,0,9,91,
Bronx,Bronx 87088,Total,"1,001",59,2,6,23,0,0,144,"1,235",
Bronx,Bronx 87089,Active,859,39,3,2,19,0,1,139,"1,062",
Bronx,Bronx 87089,Inactive,70,6,0,0,1,0,0,18,95,
Bronx,Bronx 87089,Total,929,45,3,2,20,0,1,157,"1,157",
Bronx  County Total,,Active,"498,090","38,308","2,927","2,643","12,884",435,94,"85,995","641,376",
Bronx  County Total,,Inactive,"61,871","5,504",382,448,"1,868",57,19,"13,051","83,200",
Bronx  County Total,,Total,"559,961","43,812","3,309","3,091","14,752",492,113,"99,046","724,576",
,,,,,,,,,,,,
Page 127 of 127,,,,,,,,,,,,
